nickname,title,price,url,date_only,time_only
battery,"Duracell 2032 Lithium Battery. 4 Count Pack. Child Safety Features. Compatible with Apple AirTag, Key Fob, and other devices. CR2032 Lithium 3V Cell. 2032 Battery, Lithium Coin Battery",5.69,https://www.amazon.com/Procter-Gamble-DURDL2032B4PK-Duracell-Lithium/dp/B009108SGS?pd_rd_w=A3MSh&content-id=amzn1.sym.59910fa8-b73c-408a-aa5f-d0b4e0aa42cb&pf_rd_p=59910fa8-b73c-408a-aa5f-d0b4e0aa42cb&pf_rd_r=DN67ERHCBCZDFRV6QCEN&pd_rd_wg=WoIuE&pd_rd_r=57778d12-c2c8-4f34-b7fa-3ded917e59e3&pd_rd_i=B009108SGS&psc=1&ref_=pd_bap_d_grid_rp_0_11_i,2024-12-11,12:33:32.460256
battery,"Duracell 2032 Lithium Battery. 4 Count Pack. Child Safety Features. Compatible with Apple AirTag, Key Fob, and other devices. CR2032 Lithium 3V Cell. 2032 Battery, Lithium Coin Battery",5.69,https://www.amazon.com/Procter-Gamble-DURDL2032B4PK-Duracell-Lithium/dp/B009108SGS?pd_rd_w=A3MSh&content-id=amzn1.sym.59910fa8-b73c-408a-aa5f-d0b4e0aa42cb&pf_rd_p=59910fa8-b73c-408a-aa5f-d0b4e0aa42cb&pf_rd_r=DN67ERHCBCZDFRV6QCEN&pd_rd_wg=WoIuE&pd_rd_r=57778d12-c2c8-4f34-b7fa-3ded917e59e3&pd_rd_i=B009108SGS&psc=1&ref_=pd_bap_d_grid_rp_0_11_i,2024-12-11,12:33:34.162225
star,"Ornativity Glitter Star Tree Topper - Christmas Decorative Xmas Holiday Bethlehem Star Trees Toppers Ornament Decor (Champagne) 8""",9.99,https://www.amazon.com/Ornativity-Glitter-Star-Tree-Topper/dp/B08VWTJ241/ref=hw_24_h_dagw_c?pf_rd_p=5d2bcff0-3442-4771-86ef-c6a18eb15d57&pf_rd_r=99D96D9388TWJQEAMC4D&sr=1-9-ed1fa3b8-cddd-49a9-b93b-da8178d76b33&th=1,2024-12-11,12:33:35.282180
star,"Ornativity Glitter Star Tree Topper - Christmas Decorative Xmas Holiday Bethlehem Star Trees Toppers Ornament Decor (Champagne) 8""",9.99,https://www.amazon.com/Ornativity-Glitter-Star-Tree-Topper/dp/B08VWTJ241/ref=hw_24_h_dagw_c?pf_rd_p=5d2bcff0-3442-4771-86ef-c6a18eb15d57&pf_rd_r=99D96D9388TWJQEAMC4D&sr=1-9-ed1fa3b8-cddd-49a9-b93b-da8178d76b33&th=1,2024-12-11,12:33:36.663925
monitor,"SAMSUNG 49"" Odyssey G93SC Series OLED Curved Gaming Monitor, 240Hz, 0.03ms, Dual QHD, DisplayHDR True Black 400, FreeSync Premium Pro, Height Adjustable Stand, 3 Year Warranty, LS49CG932SNXZA, 2023",949.99,https://www.amazon.com/SAMSUNG-DisplayHDR-FreeSync-Adjustable-LS49CG932SNXZA/dp/B0CDQMQQS2/?_encoding=UTF8&pd_rd_w=ZhFjh&content-id=amzn1.sym.28e04699-107d-44b8-b72c-e03dbc4d8de4&pf_rd_p=28e04699-107d-44b8-b72c-e03dbc4d8de4&pf_rd_r=WNGCJ2PC9ME54KBJ53BM&pd_rd_wg=lY28R&pd_rd_r=b7a13c96-d8f2-4662-a46a-928d9857298d&ref_=pd_hp_d_atf_dealz_sv&th=1,2024-12-11,12:33:38.081845
monitor,"SAMSUNG 49"" Odyssey G93SC Series OLED Curved Gaming Monitor, 240Hz, 0.03ms, Dual QHD, DisplayHDR True Black 400, FreeSync Premium Pro, Height Adjustable Stand, 3 Year Warranty, LS49CG932SNXZA, 2023",949.99,https://www.amazon.com/SAMSUNG-DisplayHDR-FreeSync-Adjustable-LS49CG932SNXZA/dp/B0CDQMQQS2/?_encoding=UTF8&pd_rd_w=ZhFjh&content-id=amzn1.sym.28e04699-107d-44b8-b72c-e03dbc4d8de4&pf_rd_p=28e04699-107d-44b8-b72c-e03dbc4d8de4&pf_rd_r=WNGCJ2PC9ME54KBJ53BM&pd_rd_wg=lY28R&pd_rd_r=b7a13c96-d8f2-4662-a46a-928d9857298d&ref_=pd_hp_d_atf_dealz_sv&th=1,2024-12-11,12:33:39.276210
cube,"Rubik's Cube, The Original 3x3 Cube 3D Puzzle Fidget Cube Stress Relief Fidget Toy Brain Teasers Travel Games for Adults and Kids Ages 8+",9.36,https://www.amazon.com/Rubiks-6063971/dp/B092W7D64G/ref=hw_24_h_dagw_ss?pf_rd_p=33aa9975-86c6-4c23-99f4-e3a187615d53&pf_rd_r=7PHHHT9XDY60B3X98PVX&sr=1-6-96699b44-06de-4dae-9d4b-6fcdceb1ac26,2024-12-11,12:33:40.810794
cube,"Rubik's Cube, The Original 3x3 Cube 3D Puzzle Fidget Cube Stress Relief Fidget Toy Brain Teasers Travel Games for Adults and Kids Ages 8+",9.36,https://www.amazon.com/Rubiks-6063971/dp/B092W7D64G/ref=hw_24_h_dagw_ss?pf_rd_p=33aa9975-86c6-4c23-99f4-e3a187615d53&pf_rd_r=7PHHHT9XDY60B3X98PVX&sr=1-6-96699b44-06de-4dae-9d4b-6fcdceb1ac26,2024-12-11,12:33:41.747875
book,Dog's First Baby: A Board Book (Dog and Cat's First),9.29,https://www.amazon.com/Dogs-First-Baby-Board-Book/dp/1683692799/?_encoding=UTF8&pd_rd_w=HN0DR&content-id=amzn1.sym.ce7f3edf-012d-48bd-8dd4-138738c29cfa&pf_rd_p=ce7f3edf-012d-48bd-8dd4-138738c29cfa&pf_rd_r=DQS9BK8SBDMCMMQ291QG&pd_rd_wg=TTQxG&pd_rd_r=529195ae-6136-47f4-9fa7-b1472efe84cd&ref_=pd_hp_d_btf_gcx_gw_per_1,2024-12-11,12:33:43.504041
book,Dog's First Baby: A Board Book (Dog and Cat's First),9.29,https://www.amazon.com/Dogs-First-Baby-Board-Book/dp/1683692799/?_encoding=UTF8&pd_rd_w=HN0DR&content-id=amzn1.sym.ce7f3edf-012d-48bd-8dd4-138738c29cfa&pf_rd_p=ce7f3edf-012d-48bd-8dd4-138738c29cfa&pf_rd_r=DQS9BK8SBDMCMMQ291QG&pd_rd_wg=TTQxG&pd_rd_r=529195ae-6136-47f4-9fa7-b1472efe84cd&ref_=pd_hp_d_btf_gcx_gw_per_1,2024-12-11,12:33:44.177782
